t,y_data,sigma,y_total_fit,y_pulse1,y_pulse2,y_pulse3,y_pulse4,y_pulse5
5.376,7448.5668999999925,406.3248109662637,4877.3893138395115,4773.397280669098,2.5353819349880202e-11,1.5422843091012977e-12,0.017591942812901645,103.97444122757337
5.44,6924.823800000001,395.9613636749395,4692.397266486412,4618.404772404674,9.93329363719591e-12,5.610504513129264e-13,0.011826352210307367,73.98066772951725
5.504,6414.922100000002,385.5648742451616,4520.305310908615,4467.909343507285,3.867327368111347e-12,2.031126623396429e-13,0.007948788687034919,52.38801861263977
5.568,5573.8111999999965,367.8417416448114,4358.748440661973,4321.815339130311,1.4964327069507927e-12,7.31866181803376e-14,0.00534157552020284,36.927759956139894
5.632,5493.339499999995,366.0770915057035,4205.9457939265,4180.026572357207,5.755606049648942e-13,2.625098092844674e-14,0.003588895515494007,25.915632673776965
5.696,5412.846099999995,364.29799399542566,4060.559674969826,4042.4465807965626,2.2007455733443363e-13,9.374235287552136e-15,0.0024109025685858203,18.110683270694853
5.76,3939.6652000000017,330.7200246655935,3921.585521860145,3908.9788597659567,8.366602827897029e-14,3.3331719087087445e-15,0.001619309871594985,12.605042784316485
5.824,4162.375999999999,336.0301929248152,3788.2671027677593,3779.527073747528,3.1628823421609384e-14,1.1802231665973853e-15,0.001087465493864744,8.738941554737071
5.888,3798.3998000000033,327.34408745770185,3660.03189702702,3653.995247689409,1.189115307808588e-14,4.1620389382426936e-16,0.0007301964458070329,6.035919141165292
5.952,3750.1725000000006,326.15547994777967,3536.442366030067,3532.2879396249364,4.446547580493827e-15,1.4619511221521244e-16,0.0004902367840632961,4.153936168346863
6.016,3276.610600000002,314.48166499774135,3417.159556357312,3414.3103959850687,1.6539771708607273e-15,5.115541338264513e-17,0.00032909178667134303,2.848831280456802
6.08,2707.5032999999994,299.83349789751435,3301.9161537952364,3299.9686908891154,6.120569521018031e-16,1.783314628752583e-17,0.000220889958605,1.947242016162203
6.144,2833.403100000004,303.1160917049163,3190.4966981531634,3189.16985061364,2.253495740220794e-16,6.194209979014202e-18,0.00014824679390113482,1.3266992927299202
