t,y_data,y_fit,residual
3.5349741206176413,8.641243219855043e-59,8.641243219855043e-59,0.0
3.5394739215454694,3.250039378273005e-58,3.250039378273005e-58,0.0
3.543973722473297,1.1956706555247816e-57,1.1956706555247816e-57,0.0
3.548473523401125,4.3050786933100703e-57,4.3050786933100703e-57,0.0
3.552973324328953,1.5178383910023683e-56,1.5178383910023683e-56,0.0
3.5574731252567813,5.242830950985174e-56,5.242830950985174e-56,0.0
3.561972926184609,1.7750718960680274e-55,1.7750718960680274e-55,0.0
3.566472727112437,5.893630539486944e-55,5.893630539486944e-55,0.0
3.570972528040265,1.919849997256115e-54,1.919849997256115e-54,0.0
3.575472328968093,6.138516264269345e-54,6.138516264269345e-54,0.0
3.5799721298959213,1.9273452138246028e-53,1.9273452138246028e-53,0.0
3.5844719308237494,5.944811092494172e-53,5.944811092494172e-53,0.0
3.5889717317515775,1.8020877987422557e-52,1.8020877987422557e-52,0.0
3.593471532679405,5.370870687042608e-52,5.370870687042608e-52,0.0
3.597971333607233,1.5743840055914138e-51,1.5743840055914138e-51,0.0
3.6024711345350613,4.5408301316612e-51,4.5408301316612e-51,0.0
3.606970935462889,1.2890657235992945e-50,1.2890657235992945e-50,0.0
3.611470736390717,3.6031478147192424e-50,3.6031478147192424e-50,0.0
3.615970537318545,9.919821648940357e-50,9.919821648940357e-50,0.0
3.620470338246373,2.690814063574743e-49,2.690814063574743e-49,0.0
3.6249701391742013,7.193838777136579e-49,7.193838777136579e-49,0.0
3.6294699401020294,1.896138545856005e-48,1.896138545856005e-48,0.0
3.6339697410298575,4.928821821112063e-48,4.928821821112063e-48,0.0
3.638469541957685,1.2638847782589895e-47,1.2638847782589895e-47,0.0
3.642969342885513,3.1980644875167975e-47,3.1980644875167975e-47,0.0
3.6474691438133413,7.987353865185273e-47,7.987353865185273e-47,0.0
3.6519689447411694,1.9695721121122938e-46,1.9695721121122938e-46,0.0
3.656468745668997,4.79632011231396e-46,4.79632011231396e-46,0.0
3.660968546596825,1.1537791969558449e-45,1.1537791969558449e-45,0.0
3.6654683475246532,2.7423537192793122e-45,2.7423537192793122e-45,0.0
3.6699681484524813,6.441922790053443e-45,6.441922790053443e-45,0.0
3.6744679493803094,1.4958949203097967e-44,1.4958949203097967e-44,0.0
3.6789677503081375,3.4346281687839683e-44,3.4346281687839683e-44,0.0
3.6834675512359656,7.799169406057727e-44,7.799169406057727e-44,0.0
3.6879673521637932,1.7518678770309846e-43,1.7518678770309846e-43,0.0
3.6924671530916213,3.893414514381455e-43,3.893414514381455e-43,0.0
3.6969669540194494,8.562997003512379e-43,8.562997003512379e-43,0.0
3.7014667549472775,1.8641207996052252e-42,1.8641207996052252e-42,0.0
3.705966555875105,4.017542290952487e-42,4.017542290952487e-42,0.0
3.7104663568029332,8.573692140983668e-42,8.573692140983668e-42,0.0
3.7149661577307613,1.8120790038619725e-41,1.8120790038619725e-41,0.0
3.7194659586585894,3.7937347073921336e-41,3.7937347073921336e-41,0.0
3.7239657595864175,7.868902893621062e-41,7.868902893621062e-41,0.0
3.7284655605142456,1.6173116963496769e-40,1.6173116963496769e-40,0.0
3.7329653614420737,3.2944176576589355e-40,3.2944176576589355e-40,0.0
3.7374651623699013,6.6518165965094056e-40,6.6518165965094056e-40,0.0
3.7419649632977294,1.3315212975070234e-39,1.3315212975070234e-39,0.0
3.7464647642255575,2.6428352727840294e-39,2.6428352727840294e-39,0.0
3.750964565153385,5.202025246186566e-39,5.202025246186566e-39,0.0
3.7554643660812133,1.0155934222965844e-38,1.0155934222965844e-38,0.0
3.7599641670090413,1.9668693520671624e-38,1.9668693520671624e-38,0.0
3.7644639679368694,3.779209930638406e-38,3.779209930638406e-38,0.0
3.7689637688646975,7.205375330999927e-38,7.205375330999927e-38,0.0
3.7734635697925256,1.3633303484531716e-37,1.3633303484531716e-37,0.0
3.7779633707203537,2.5603064743501535e-37,2.5603064743501535e-37,0.0
3.7824631716481814,4.772932555670816e-37,4.772932555670816e-37,0.0
3.7869629725760094,8.83356443507465e-37,8.83356443507465e-37,0.0
3.7914627735038375,1.6232955854909294e-36,1.6232955854909294e-36,0.0
3.7959625744316656,2.96225585450125e-36,2.96225585450125e-36,0.0
3.8004623753594933,5.368612642838717e-36,5.368612642838717e-36,0.0
3.8049621762873214,9.664206125781428e-36,9.664206125781428e-36,0.0
3.8094619772151495,1.7281596613727057e-35,1.7281596613727057e-35,0.0
3.8139617781429775,3.070173923085112e-35,3.070173923085112e-35,0.0
3.8184615790708056,5.419389275696645e-35,5.419389275696645e-35,0.0
3.8229613799986337,9.505867680748059e-35,9.505867680748059e-35,0.0
3.827461180926462,1.657036322048883e-34,1.657036322048883e-34,0.0
3.8319609818542895,2.870879518486273e-34,2.870879518486273e-34,0.0
3.8364607827821176,4.944056973400546e-34,4.944056973400546e-34,0.0
3.8409605837099456,8.46407485497368e-34,8.46407485497368e-34,0.0
3.8454603846377737,1.4406023794572527e-33,1.4406023794572527e-33,0.0
3.8499601855656014,2.4379094346511722e-33,2.4379094346511722e-33,0.0
3.8544599864934295,4.102411058396979e-33,4.102411058396979e-33,0.0
3.8589597874212576,6.8651096639708e-33,6.8651096639708e-33,0.0
3.8634595883490856,1.1425631486984994e-32,1.1425631486984994e-32,0.0
3.8679593892769137,1.8913605311763367e-32,1.8913605311763367e-32,0.0
3.872459190204742,3.1143397746008293e-32,3.1143397746008293e-32,0.0
3.87695899113257,5.101415133837849e-32,5.101415133837849e-32,0.0
3.8814587920603976,8.313483940745675e-32,8.313483940745675e-32,0.0
3.8859585929882257,1.3479605857628923e-31,1.3479605857628923e-31,0.0
3.8904583939160537,2.1747352123274666e-31,2.1747352123274666e-31,0.0
3.8949581948438814,3.4914296529650296e-31,3.4914296529650296e-31,0.0
3.8994579957717095,5.57827505470323e-31,5.57827505470323e-31,0.0
3.9039577966995376,8.870082052279867e-31,8.870082052279867e-31,0.0
3.9084575976273657,1.4038385920259817e-30,1.4038385920259817e-30,0.0
3.9129573985551938,2.2115597727579398e-30,2.2115597727579398e-30,0.0
3.917457199483022,3.468180540075266e-30,3.468180540075266e-30,0.0
3.92195700041085,5.414460534199529e-30,5.414460534199529e-30,0.0
3.9264568013386776,8.415648240653462e-30,8.415648240653462e-30,0.0
3.9309566022665057,1.3023469585424858e-29,1.3023469585424858e-29,0.0
3.9354564031943338,2.0067805855697834e-29,2.0067805855697834e-29,0.0
3.939956204122162,3.079171969360277e-29,3.079171969360277e-29,0.0
3.9444560050499895,4.7049514763307034e-29,4.7049514763307034e-29,0.0
3.9489558059778176,7.159608782723558e-29,7.159608782723558e-29,0.0
3.9534556069056457,1.0850797947313918e-28,1.0850797947313918e-28,0.0
3.9579554078334738,1.637936755355997e-28,1.637936755355997e-28,0.0
3.962455208761302,2.4627482008626015e-28,2.4627482008626015e-28,0.0
